"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2013년 08월 15일","97.5","97.5","97.5","97.5","-","-0.43%"
"2013년 08월 14일","98.0","98.0","98.0","98.0","-","0.06%"
"2013년 08월 13일","97.9","97.9","97.9","97.9","-","2.97%"
"2013년 08월 12일","95.1","95.1","95.1","95.1","-","0.98%"
"2013년 08월 11일","94.2","94.2","94.2","94.2","-","0.93%"
"2013년 08월 10일","93.3","93.3","93.3","93.3","-","-0.07%"
"2013년 08월 09일","93.4","93.4","93.4","93.4","-","-1.49%"
"2013년 08월 08일","94.8","94.8","94.8","94.8","-","-2.22%"
"2013년 08월 07일","96.9","96.9","96.9","96.9","-","-0.22%"
"2013년 08월 06일","97.1","97.1","97.1","97.1","-","0.22%"
"2013년 08월 05일","96.9","96.9","96.9","96.9","-","0.33%"
"2013년 08월 04일","96.6","96.6","96.6","96.6","-","-0.06%"
"2013년 08월 03일","96.7","96.7","96.7","96.7","-","-0.60%"
"2013년 08월 02일","97.2","97.2","97.2","97.2","-","0.85%"
"2013년 08월 01일","96.4","96.4","96.4","96.4","-","-1.52%"
"2013년 07월 31일","97.9","97.9","97.9","97.9","-","1.66%"
"2013년 07월 30일","96.3","96.3","96.3","96.3","-","3.23%"
"2013년 07월 29일","93.3","93.3","93.3","93.3","-","1.30%"
"2013년 07월 28일","92.1","92.1","92.1","92.1","-","3.37%"
"2013년 07월 27일","89.1","89.1","89.1","89.1","-","-1.69%"
"2013년 07월 26일","90.6","90.6","90.6","90.6","-","1.36%"
"2013년 07월 25일","89.4","89.4","89.4","89.4","-","2.23%"
"2013년 07월 24일","87.5","87.5","87.5","87.5","-","0.60%"
"2013년 07월 23일","86.9","86.9","86.9","86.9","-","0.99%"
"2013년 07월 22일","86.1","86.1","86.1","86.1","-","0.73%"
"2013년 07월 21일","85.5","85.5","85.5","85.5","-","-0.23%"
"2013년 07월 20일","85.7","85.7","85.7","85.7","-","-0.13%"
"2013년 07월 19일","85.8","85.8","85.8","85.8","-","0.41%"
"2013년 07월 18일","85.4","85.4","85.4","85.4","-","-5.64%"
"2013년 07월 17일","90.5","90.5","90.5","90.5","-","-2.37%"
"2013년 07월 16일","92.7","92.7","92.7","92.7","-","-0.43%"
"2013년 07월 15일","93.1","93.1","93.1","93.1","-","3.07%"
"2013년 07월 14일","90.4","90.4","90.4","90.4","-","-1.12%"
"2013년 07월 13일","91.4","91.4","91.4","91.4","-","3.31%"
"2013년 07월 12일","88.5","88.5","88.5","88.5","-","-3.03%"
"2013년 07월 11일","91.2","91.2","91.2","91.2","-","7.94%"
"2013년 07월 10일","84.5","84.5","84.5","84.5","-","13.86%"
"2013년 07월 09일","74.2","74.2","74.2","74.2","-","-0.46%"
"2013년 07월 08일","74.6","74.6","74.6","74.6","-","2.83%"
"2013년 07월 07일","72.5","72.5","72.5","72.5","-","8.47%"
"2013년 07월 06일","66.8","66.8","66.8","66.8","-","0.77%"
"2013년 07월 05일","66.3","66.3","66.3","66.3","-","-14.60%"
"2013년 07월 04일","77.7","77.7","77.7","77.7","-","1.03%"
"2013년 07월 03일","76.9","76.9","76.9","76.9","-","-12.29%"
"2013년 07월 02일","87.7","87.7","87.7","87.7","-","3.60%"
"2013년 07월 01일","84.6","84.6","84.6","84.6","-","-13.23%"
"2013년 06월 30일","97.5","97.5","97.5","97.5","-","2.64%"
"2013년 06월 29일","95.0","95.0","95.0","95.0","-","0.36%"
"2013년 06월 28일","94.7","94.7","94.7","94.7","-","-6.96%"
"2013년 06월 27일","101.7","101.7","101.7","101.7","-","-2.17%"
"2013년 06월 26일","104.0","104.0","104.0","104.0","-","0.65%"
"2013년 06월 25일","103.3","103.3","103.3","103.3","-","1.21%"
"2013년 06월 24일","102.1","102.1","102.1","102.1","-","-5.38%"
"2013년 06월 23일","107.9","107.9","107.9","107.9","-","-0.28%"
"2013년 06월 22일","108.2","108.2","108.2","108.2","-","-1.19%"
"2013년 06월 21일","109.5","109.5","109.5","109.5","-","-1.61%"
"2013년 06월 20일","111.3","111.3","111.3","111.3","-","2.81%"
"2013년 06월 19일","108.3","108.3","108.3","108.3","-","0.84%"
"2013년 06월 18일","107.3","107.3","107.3","107.3","-","5.30%"
"2013년 06월 17일","101.9","101.9","101.9","101.9","-","2.05%"
"2013년 06월 16일","99.9","99.9","99.9","99.9","-","0.10%"
"2013년 06월 15일","99.8","99.8","99.8","99.8","-","-0.20%"
"2013년 06월 14일","100.0","100.0","100.0","100.0","-","-3.80%"
"2013년 06월 13일","103.9","103.9","103.9","103.9","-","-4.44%"
"2013년 06월 12일","108.8","108.8","108.8","108.8","-","-0.20%"
"2013년 06월 11일","109.0","109.0","109.0","109.0","-","2.49%"
"2013년 06월 10일","106.3","106.3","106.3","106.3","-","5.88%"
"2013년 06월 09일","100.4","100.4","100.4","100.4","-","-6.91%"
"2013년 06월 08일","107.9","107.9","107.9","107.9","-","-2.80%"
"2013년 06월 07일","111.0","111.0","111.0","111.0","-","-6.70%"
"2013년 06월 06일","119.0","119.0","119.0","119.0","-","-2.40%"
"2013년 06월 05일","121.9","121.9","121.9","121.9","-","0.41%"
"2013년 06월 04일","121.4","121.4","121.4","121.4","-","0.55%"
"2013년 06월 03일","120.7","120.7","120.7","120.7","-","-1.44%"
"2013년 06월 02일","122.5","122.5","122.5","122.5","-","-5.26%"
"2013년 06월 01일","129.3","129.3","129.3","129.3","-","0.37%"
"2013년 05월 31일","128.8","128.8","128.8","128.8","-","0.00%"
"2013년 05월 30일","128.8","128.8","128.8","128.8","-","-2.61%"
"2013년 05월 29일","132.3","132.3","132.3","132.3","-","2.52%"
"2013년 05월 28일","129.0","129.0","129.0","129.0","-","-0.59%"
"2013년 05월 27일","129.8","129.8","129.8","129.8","-","-2.79%"
"2013년 05월 26일","133.5","133.5","133.5","133.5","-","1.14%"
"2013년 05월 25일","132.0","132.0","132.0","132.0","-","-0.83%"
"2013년 05월 24일","133.1","133.1","133.1","133.1","-","5.38%"
"2013년 05월 23일","126.3","126.3","126.3","126.3","-","2.02%"
"2013년 05월 22일","123.8","123.8","123.8","123.8","-","0.74%"
"2013년 05월 21일","122.9","122.9","122.9","122.9","-","0.71%"
"2013년 05월 20일","122.0","122.0","122.0","122.0","-","-0.39%"
"2013년 05월 19일","122.5","122.5","122.5","122.5","-","-0.58%"
"2013년 05월 18일","123.2","123.2","123.2","123.2","-","-0.23%"
"2013년 05월 17일","123.5","123.5","123.5","123.5","-","4.48%"
"2013년 05월 16일","118.2","118.2","118.2","118.2","-","3.49%"
"2013년 05월 15일","114.2","114.2","114.2","114.2","-","2.53%"
"2013년 05월 14일","111.4","111.4","111.4","111.4","-","-5.58%"
"2013년 05월 13일","118.0","118.0","118.0","118.0","-","2.75%"
"2013년 05월 12일","114.8","114.8","114.8","114.8","-","-0.71%"
"2013년 05월 11일","115.6","115.6","115.6","115.6","-","-1.75%"
"2013년 05월 10일","117.7","117.7","117.7","117.7","-","4.34%"
"2013년 05월 09일","112.8","112.8","112.8","112.8","-","-0.35%"
"2013년 05월 08일","113.2","113.2","113.2","113.2","-","3.28%"
"2013년 05월 07일","109.6","109.6","109.6","109.6","-","-2.36%"
"2013년 05월 06일","112.3","112.3","112.3","112.3","-","-3.22%"
"2013년 05월 05일","116.0","116.0","116.0","116.0","-","2.73%"
"2013년 05월 04일","112.9","112.9","112.9","112.9","-","15.09%"
"2013년 05월 03일","98.1","98.1","98.1","98.1","-","-7.67%"
"2013년 05월 02일","106.3","106.3","106.3","106.3","-","-8.70%"
"2013년 05월 01일","116.4","116.4","116.4","116.4","-","-16.41%"
"2013년 04월 30일","139.2","139.2","139.2","139.2","-","-3.31%"
"2013년 04월 29일","144.0","144.0","144.0","144.0","-","7.11%"
"2013년 04월 28일","134.4","134.4","134.4","134.4","-","5.03%"
"2013년 04월 27일","128.0","128.0","128.0","128.0","-","-6.50%"
"2013년 04월 26일","136.9","136.9","136.9","136.9","-","-3.39%"
"2013년 04월 25일","141.7","141.7","141.7","141.7","-","-8.10%"
"2013년 04월 24일","154.2","154.2","154.2","154.2","-","7.48%"
"2013년 04월 23일","143.5","143.5","143.5","143.5","-","12.61%"
"2013년 04월 22일","127.4","127.4","127.4","127.4","-","6.88%"
"2013년 04월 21일","119.2","119.2","119.2","119.2","-","-5.86%"
"2013년 04월 20일","126.6","126.6","126.6","126.6","-","6.87%"
"2013년 04월 19일","118.5","118.5","118.5","118.5","-","8.69%"
"2013년 04월 18일","109.0","109.0","109.0","109.0","-","17.13%"
"2013년 04월 17일","93.1","93.1","93.1","93.1","-","36.15%"
"2013년 04월 16일","68.4","68.4","68.4","68.4","-","-17.03%"
"2013년 04월 15일","82.4","82.4","82.4","82.4","-","-8.46%"
"2013년 04월 14일","90.0","90.0","90.0","90.0","-","-3.23%"
"2013년 04월 13일","93.0","93.0","93.0","93.0","-","-20.51%"
"2013년 04월 12일","117.0","117.0","117.0","117.0","-","-6.33%"
"2013년 04월 11일","124.9","124.9","124.9","124.9","-","-24.30%"
"2013년 04월 10일","165.0","165.0","165.0","165.0","-","-28.26%"
"2013년 04월 09일","230.0","230.0","230.0","230.0","-","22.67%"
"2013년 04월 08일","187.5","187.5","187.5","187.5","-","15.53%"
"2013년 04월 07일","162.3","162.3","162.3","162.3","-","13.79%"
"2013년 04월 06일","142.6","142.6","142.6","142.6","-","0.22%"
"2013년 04월 05일","142.3","142.3","142.3","142.3","-","7.72%"
"2013년 04월 04일","132.1","132.1","132.1","132.1","-","-2.13%"
"2013년 04월 03일","135.0","135.0","135.0","135.0","-","14.43%"
"2013년 04월 02일","118.0","118.0","118.0","118.0","-","13.44%"
"2013년 04월 01일","104.0","104.0","104.0","104.0","-","11.79%"
"2013년 03월 31일","93.0","93.0","93.0","93.0","-","0.91%"
"2013년 03월 30일","92.2","92.2","92.2","92.2","-","1.87%"
"2013년 03월 29일","90.5","90.5","90.5","90.5","-","5.01%"
"2013년 03월 28일","86.2","86.2","86.2","86.2","-","-3.08%"
"2013년 03월 27일","88.9","88.9","88.9","88.9","-","13.27%"
"2013년 03월 26일","78.5","78.5","78.5","78.5","-","6.66%"
"2013년 03월 25일","73.6","73.6","73.6","73.6","-","2.94%"
"2013년 03월 24일","71.5","71.5","71.5","71.5","-","11.11%"
"2013년 03월 23일","64.3","64.3","64.3","64.3","-","-7.89%"
"2013년 03월 22일","69.9","69.9","69.9","69.9","-","-1.40%"
"2013년 03월 21일","70.8","70.8","70.8","70.8","-","9.86%"
"2013년 03월 20일","64.5","64.5","64.5","64.5","-","9.05%"
"2013년 03월 19일","59.1","59.1","59.1","59.1","-","14.61%"
"2013년 03월 18일","51.6","51.6","51.6","51.6","-","8.86%"
"2013년 03월 17일","47.4","47.4","47.4","47.4","-","0.85%"
"2013년 03월 16일","47.0","47.0","47.0","47.0","-","0.00%"
"2013년 03월 15일","47.0","47.0","47.0","47.0","-","-0.47%"
"2013년 03월 14일","47.2","47.2","47.2","47.2","-","0.53%"
"2013년 03월 13일","46.9","46.9","46.9","46.9","-","5.94%"
"2013년 03월 12일","44.3","44.3","44.3","44.3","-","-8.49%"
"2013년 03월 11일","48.4","48.4","48.4","48.4","-","5.22%"
"2013년 03월 10일","46.0","46.0","46.0","46.0","-","-1.81%"
"2013년 03월 09일","46.8","46.8","46.8","46.8","-","6.04%"
"2013년 03월 08일","44.2","44.2","44.2","44.2","-","5.19%"
"2013년 03월 07일","42.0","42.0","42.0","42.0","-","2.39%"
"2013년 03월 06일","41.0","41.0","41.0","41.0","-","1.71%"
"2013년 03월 05일","40.3","40.3","40.3","40.3","-","11.56%"
"2013년 03월 04일","36.2","36.2","36.2","36.2","-","4.78%"
"2013년 03월 03일","34.5","34.5","34.5","34.5","-","0.73%"
"2013년 03월 02일","34.3","34.3","34.3","34.3","-","-0.72%"
"2013년 03월 01일","34.5","34.5","34.5","34.5","-","3.36%"
"2013년 02월 28일","33.4","33.4","33.4","33.4","-","8.03%"
"2013년 02월 27일","30.9","30.9","30.9","30.9","-","-0.64%"
"2013년 02월 26일","31.1","31.1","31.1","31.1","-","2.30%"
"2013년 02월 25일","30.4","30.4","30.4","30.4","-","1.71%"
"2013년 02월 24일","29.9","29.9","29.9","29.9","-","0.30%"
"2013년 02월 23일","29.8","29.8","29.8","29.8","-","-1.49%"
"2013년 02월 22일","30.3","30.3","30.3","30.3","-","1.68%"
"2013년 02월 21일","29.8","29.8","29.8","29.8","-","0.37%"
"2013년 02월 20일","29.6","29.6","29.6","29.6","-","0.75%"
"2013년 02월 19일","29.4","29.4","29.4","29.4","-","9.17%"
"2013년 02월 18일","27.0","27.0","27.0","27.0","-","0.52%"
"2013년 02월 17일","26.8","26.8","26.8","26.8","-","-1.51%"
"2013년 02월 16일","27.2","27.2","27.2","27.2","-","0.44%"
"2013년 02월 15일","27.1","27.1","27.1","27.1","-","-0.44%"
"2013년 02월 14일","27.2","27.2","27.2","27.2","-","12.48%"
"2013년 02월 13일","24.2","24.2","24.2","24.2","-","-3.85%"
"2013년 02월 12일","25.2","25.2","25.2","25.2","-","2.11%"
"2013년 02월 11일","24.6","24.6","24.6","24.6","-","2.84%"
"2013년 02월 10일","24.0","24.0","24.0","24.0","-","1.35%"
"2013년 02월 09일","23.6","23.6","23.6","23.6","-","4.37%"
"2013년 02월 08일","22.7","22.7","22.7","22.7","-","2.30%"
"2013년 02월 07일","22.1","22.1","22.1","22.1","-","4.58%"
"2013년 02월 06일","21.2","21.2","21.2","21.2","-","2.82%"
"2013년 02월 05일","20.6","20.6","20.6","20.6","-","0.83%"
"2013년 02월 04일","20.4","20.4","20.4","20.4","-","-0.78%"
"2013년 02월 03일","20.6","20.6","20.6","20.6","-","4.89%"
"2013년 02월 02일","19.6","19.6","19.6","19.6","-","-4.24%"
"2013년 02월 01일","20.5","20.5","20.5","20.5","-","0.44%"
"2013년 01월 31일","20.4","20.4","20.4","20.4","-","3.60%"
"2013년 01월 30일","19.7","19.7","19.7","19.7","-","0.87%"
"2013년 01월 29일","19.5","19.5","19.5","19.5","-","4.33%"
"2013년 01월 28일","18.7","18.7","18.7","18.7","-","5.05%"
"2013년 01월 27일","17.8","17.8","17.8","17.8","-","-0.34%"
"2013년 01월 26일","17.9","17.9","17.9","17.9","-","2.76%"
"2013년 01월 25일","17.4","17.4","17.4","17.4","-","2.96%"
"2013년 01월 24일","16.9","16.9","16.9","16.9","-","-3.43%"
"2013년 01월 23일","17.5","17.5","17.5","17.5","-","1.39%"
"2013년 01월 22일","17.3","17.3","17.3","17.3","-","2.74%"
"2013년 01월 21일","16.8","16.8","16.8","16.8","-","7.01%"
"2013년 01월 20일","15.7","15.7","15.7","15.7","-","0.58%"
"2013년 01월 19일","15.6","15.6","15.6","15.6","-","-0.57%"
"2013년 01월 18일","15.7","15.7","15.7","15.7","-","1.29%"
"2013년 01월 17일","15.5","15.5","15.5","15.5","-","5.23%"
"2013년 01월 16일","14.7","14.7","14.7","14.7","-","3.37%"
"2013년 01월 15일","14.3","14.3","14.3","14.3","-","-0.35%"
"2013년 01월 14일","14.3","14.3","14.3","14.3","-","1.27%"
"2013년 01월 13일","14.1","14.1","14.1","14.1","-","-0.84%"
"2013년 01월 12일","14.2","14.2","14.2","14.2","-","0.71%"
"2013년 01월 11일","14.1","14.1","14.1","14.1","-","0.00%"
"2013년 01월 10일","14.1","14.1","14.1","14.1","-","2.69%"
"2013년 01월 09일","13.8","13.8","13.8","13.8","-","0.00%"
"2013년 01월 08일","13.7","13.7","13.7","13.7","-","1.10%"
"2013년 01월 07일","13.6","13.6","13.6","13.6","-","1.04%"
"2013년 01월 06일","13.4","13.4","13.4","13.4","-","0.00%"
"2013년 01월 05일","13.4","13.4","13.4","13.4","-","-0.44%"
"2013년 01월 04일","13.5","13.5","13.5","13.5","-","0.75%"
"2013년 01월 03일","13.4","13.4","13.4","13.4","-","0.90%"
"2013년 01월 02일","13.3","13.3","13.3","13.3","-","0.00%"
"2013년 01월 01일","13.3","13.3","13.3","13.3","-","-1.55%"
"2012년 12월 31일","13.5","13.5","13.5","13.5","-","0.45%"
"2012년 12월 30일","13.4","13.4","13.4","13.4","-","0.37%"
"2012년 12월 29일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 28일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 27일","13.4","13.4","13.4","13.4","-","-0.37%"
"2012년 12월 26일","13.5","13.5","13.5","13.5","-","0.90%"
"2012년 12월 25일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 24일","13.4","13.4","13.4","13.4","-","0.53%"
"2012년 12월 23일","13.3","13.3","13.3","13.3","-","-0.45%"
"2012년 12월 22일","13.4","13.4","13.4","13.4","-","-0.96%"
"2012년 12월 21일","13.5","13.5","13.5","13.5","-","0.00%"
"2012년 12월 20일","13.5","13.5","13.5","13.5","-","-0.59%"
"2012년 12월 19일","13.6","13.6","13.6","13.6","-","2.26%"
"2012년 12월 18일","13.3","13.3","13.3","13.3","-","0.38%"
"2012년 12월 17일","13.3","13.3","13.3","13.3","-","-0.38%"
"2012년 12월 16일","13.3","13.3","13.3","13.3","-","-1.41%"
"2012년 12월 15일","13.5","13.5","13.5","13.5","-","-0.81%"
"2012년 12월 14일","13.6","13.6","13.6","13.6","-","-0.73%"
"2012년 12월 13일","13.7","13.7","13.7","13.7","-","0.00%"
"2012년 12월 12일","13.7","13.7","13.7","13.7","-","1.03%"
"2012년 12월 11일","13.6","13.6","13.6","13.6","-","0.97%"
"2012년 12월 10일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 09일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 08일","13.4","13.4","13.4","13.4","-","-0.59%"
"2012년 12월 07일","13.5","13.5","13.5","13.5","-","1.50%"
"2012년 12월 06일","13.3","13.3","13.3","13.3","-","-0.60%"
"2012년 12월 05일","13.4","13.4","13.4","13.4","-","0.00%"
"2012년 12월 04일","13.4","13.4","13.4","13.4","-","5.76%"
"2012년 12월 03일","12.7","12.7","12.7","12.7","-","1.44%"
"2012년 12월 02일","12.5","12.5","12.5","12.5","-","-0.48%"
"2012년 12월 01일","12.6","12.6","12.6","12.6","-","0.00%"
"2012년 11월 30일","12.6","12.6","12.6","12.6","-","0.88%"
"2012년 11월 29일","12.4","12.4","12.4","12.4","-","0.81%"
"2012년 11월 28일","12.4","12.4","12.4","12.4","-","1.23%"
"2012년 11월 27일","12.2","12.2","12.2","12.2","-","-0.41%"
"2012년 11월 26일","12.3","12.3","12.3","12.3","-","-1.84%"
"2012년 11월 25일","12.5","12.5","12.5","12.5","-","0.56%"
"2012년 11월 24일","12.4","12.4","12.4","12.4","-","0.57%"
"2012년 11월 23일","12.3","12.3","12.3","12.3","-","-0.64%"
"2012년 11월 22일","12.4","12.4","12.4","12.4","-","5.52%"
"2012년 11월 21일","11.8","11.8","11.8","11.8","-","0.00%"
"2012년 11월 20일","11.7","11.7","11.7","11.7","-","-0.59%"
"2012년 11월 19일","11.8","11.8","11.8","11.8","-","1.29%"
"2012년 11월 18일","11.6","11.6","11.6","11.6","-","-1.19%"
"2012년 11월 17일","11.8","11.8","11.8","11.8","-","0.00%"
"2012년 11월 16일","11.8","11.8","11.8","11.8","-","4.91%"
"2012년 11월 15일","11.2","11.2","11.2","11.2","-","2.28%"
"2012년 11월 14일","10.9","10.9","10.9","10.9","-","0.00%"
"2012년 11월 13일","10.9","10.9","10.9","10.9","-","-0.54%"
"2012년 11월 12일","11.0","11.0","11.0","11.0","-","1.29%"
"2012년 11월 11일","10.9","10.9","10.9","10.9","-","0.00%"
"2012년 11월 10일","10.9","10.9","10.9","10.9","-","0.74%"
"2012년 11월 09일","10.8","10.8","10.8","10.8","-","-1.01%"
"2012년 11월 08일","10.9","10.9","10.9","10.9","-","0.00%"
"2012년 11월 07일","10.9","10.9","10.9","10.9","-","0.00%"
"2012년 11월 06일","10.9","10.9","10.9","10.9","-","1.40%"
"2012년 11월 05일","10.8","10.8","10.8","10.8","-","-0.46%"
"2012년 11월 04일","10.8","10.8","10.8","10.8","-","1.50%"
"2012년 11월 03일","10.6","10.6","10.6","10.6","-","1.62%"
"2012년 11월 02일","10.5","10.5","10.5","10.5","-","-0.95%"
"2012년 11월 01일","10.6","10.6","10.6","10.6","-","-5.63%"
"2012년 10월 31일","11.2","11.2","11.2","11.2","-","2.85%"
"2012년 10월 30일","10.9","10.9","10.9","10.9","-","2.74%"
"2012년 10월 29일","10.6","10.6","10.6","10.6","-","-0.93%"
"2012년 10월 28일","10.7","10.7","10.7","10.7","-","4.29%"
"2012년 10월 27일","10.3","10.3","10.3","10.3","-","0.88%"
"2012년 10월 26일","10.2","10.2","10.2","10.2","-","-6.35%"
"2012년 10월 25일","10.9","10.9","10.9","10.9","-","-6.78%"
